:ID,:LABEL,content,metadata
Sentence_4fc3b5b1-a838-4429-b385-d8e80e6633eb,Sentence,"In the absence of relevant harmonised European Standards, products with a travel exceeding 3m must have a product certificate issued by a Notified Body.",{'ID': '117_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_51517a5d-dd11-41b9-b44b-36d87b959127,Sentence,The presence of the door should be apparent not only when it is shut but also when it is open.,{'ID': '77_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_9494f4b9-aae0-4668-aebb-1d8851dd0824,Sentence,"In refreshment facilities, bars and counters (or sections of them) should be at a level suitable for wheelchair users.",{'ID': '127_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_9952f64d-e0df-4b03-84af-150782f81387,Sentence,"For mobility-impaired people, a going of at least 300mm is preferred.",{'ID': '124_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_aaca648c-5f60-4300-a30f-887da252ebd0,Sentence,The use of visually and acoustically reflective wall surfaces should be minimised within the lifting platform to prevent discomfort for people with visual and hearing impairment.,{'ID': '116_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_bd033057-ac6c-45bb-92c7-ca58bf22dab1,Sentence,The lobby should be large enough and of a shape to allow a wheelchair user or a person pushing a pram to move clear of one door before opening the second door.,{'ID': '80_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_c5c5365f-273f-4c29-8491-4f50aabc3b78,Sentence,"Manual controls for powered entrance doors should be clearly distinguishable against the background and not located so that a person, having used the control, needs to move to avoid contact with the door as it opens.",{'ID': '74_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_d0f0d416-a728-4d23-965e-10ff6559f2d8,Sentence,All users including wheelchair users should be able to reach and use the controls that summon and direct the lifting platform.,{'ID': '113_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_d43e4877-601c-43eb-9d33-96945754374b,Sentence,Good acoustic design should be employed to achieve an acoustic environment that is neither too reverberant nor too absorbent so that announcements and conversations can be heard clearly.,{'ID': '99_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_d48274a1-bd70-4db9-8490-14075029cbb7,Sentence,All users including wheelchair users should be able to reach and use the controls that summon and direct the lifting device.,{'ID': '109_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_d728a9c8-0302-4bd1-b69b-0daeefce30d1,Sentence,"Where a service building has a reception or sales counter, there should be convenient access to it and part of it should be at a level suitable for a wheelchair user or a seated person.",{'ID': '84_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_eff9dd2f-007f-4caf-bb2e-3ff65db910b0,Sentence,A passenger lift is the most suitable means of vertical access and should be provided wherever possible.,{'ID': '103_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_b53bb0de-55cd-4505-95a1-cbffd3739047,Sentence,A commissioning notice must be given to the building control body.,{'ID': '181_UK_DocF_V1_Ventilation'}
Sentence_4e441774-859a-4a85-94ec-5fda3b2a6531,Sentence,"A copy should be submitted to the building control body as evidence that the system has been correctly installed, inspected and commissioned.",{'ID': '265_UK_DocF_V1_Ventilation'}
Sentence_8d11b1a7-732a-4153-9564-3f35cc111cb6,Sentence,A dwelling that is only a basement should be treated as a single-storey dwelling above ground level.,{'ID': '74_UK_DocF_V1_Ventilation'}
Sentence_bfc84a1d-db59-4f4a-bd93-3d5f1043d11e,Sentence,A notice of the measured air flow rates must be given to the building control body.,{'ID': '183_UK_DocF_V1_Ventilation'}
Sentence_a064e2ec-0793-4312-a45a-1eea61b17583,Sentence,A system for purge ventilation should be provided in each habitable room.,{'ID': '46_UK_DocF_V1_Ventilation'}
Sentence_675c4d48-3eef-463a-8516-edd71ee983e3,Sentence,Adequate space should be available for access to maintain ventilation equipment.,{'ID': '110_UK_DocF_V1_Ventilation'}
Sentence_a894077e-cebf-4559-9254-ce964bc11b0f,Sentence,Air flow rates for mechanical ventilation in new dwellings must be measured.,{'ID': '182_UK_DocF_V1_Ventilation'}
Sentence_c952db0f-b605-4335-8d56-97fc339ad5ba,Sentence,All three parts of the installation and commissioning checklist should be completed.,{'ID': '262_UK_DocF_V1_Ventilation'}
Sentence_2c12675d-93c9-496a-acf9-b30465dae93d,Sentence,Any flexible ducts should be installed so that the full internal diameter is maintained and flow resistance is minimised.,{'ID': '113_UK_DocF_V1_Ventilation'}
Sentence_6543949e-dd47-4365-b5a9-d952bf233cd7,Sentence,"Any manual high rate controls should be provided locally to the spaces being served, e.g. bathrooms and kitchens.",{'ID': '66_UK_DocF_V1_Ventilation'}
Sentence_c25a4595-d20d-40ed-bada-495abcfef307,Sentence,"Background ventilators should be at least 1700mm above floor level, to reduce cold draughts, but still be easy for the occupant to reach.",{'ID': '64_UK_DocF_V1_Ventilation'}
Sentence_1d10aa43-7650-46b1-83c3-867f212ab9c3,Sentence,Background ventilators should meet the performance standards for both of the following: a. air flow from outside to inside the dwelling; b. air flow from inside the dwelling to outside.,{'ID': '58_UK_DocF_V1_Ventilation'}
Sentence_6187cad8-0d6d-4154-b98b-7285b36fea8d,Sentence,Continuously running fans should be set up to operate without occupant intervention but may have manual or automatic controls for selecting the high rate of operation.,{'ID': '65_UK_DocF_V1_Ventilation'}
Sentence_746c2a1e-aa29-4913-b431-c415290a9f4b,Sentence,controls should be inspected to ensure that the following have been achieved.,{'ID': '220_UK_DocF_V1_Ventilation'}
Sentence_6d190990-05e3-4496-8945-320d5937c7b8,Sentence,Controls should be provided for ventilators so that the ventilation in each room can be adjusted.,{'ID': '58_UK_DocF_V2_Ventilation'}
Sentence_86365504-9029-4805-a93b-4256849b8e3a,Sentence,Duct connections should be both mechanically secured and adequately sealed to prevent leaks.,{'ID': '116_UK_DocF_V1_Ventilation'}
Sentence_009e12eb-db83-485c-9ffc-e1f462251109,Sentence,Each air terminal should have a free area of at least 90 of the free area of its associated duct.,{'ID': '115_UK_DocF_V1_Ventilation'}
Sentence_9b594ead-759a-420d-8d1c-52f007daaca4,Sentence,"Each office should have the means to provide purge ventilation, to reduce pollutants before the office space is occupied or after activities such as painting.",{'ID': '56_UK_DocF_V2_Ventilation'}
Sentence_750a4f32-2581-4040-ac8b-8e4ad59abd56,Sentence,Extract ventilators in sanitary accommodation should be capable of continuous operation if required.,{'ID': '48_UK_DocF_V2_Ventilation'}
Sentence_ebc429f0-cb90-41ab-9a11-401a2ddc7bad,Sentence,"For continuous mechanical ventilation systems, such as continuous mechanical extract ventilation or mechanical ventilation with heat recovery, the system should be balanced to achieve design air flow rates at each room terminal.",{'ID': '268_UK_DocF_V1_Ventilation'}
Sentence_ddc0bba6-2df8-43e1-9398-37514366fb06,Sentence,"For fixed terminals with automatic flow adjustment at the fan unit, the fan speed should be set to achieve the desired continuous flow rate.",{'ID': '208_UK_DocF_V1_Ventilation'}
Sentence_9c2051ae-9878-4772-9471-bc5b8a28c3ae,Sentence,"For mechanical ventilation systems, fan units should be appropriately sized so that fans operating in normal background ventilation mode are not overly noisy, taking into consideration the use and likely background level of noise from other sources.",{'ID': '23_UK_DocF_V2_Ventilation'}
Sentence_2de867fe-80e7-4617-ad18-36225dd45ab1,Sentence,Hinged or pivot windows with an opening angle of less than 15 degrees are not suitable for purge ventilation.,{'ID': '53_UK_DocF_V1_Ventilation'}
Sentence_0365837b-a04d-4aaf-a2f5-2e89403a9c2b,Sentence,"If all the terminals have to be set to a significantly closed position to achieve the required air flow rate, then the fan speed should be reduced and the terminals rebalanced.",{'ID': '200_UK_DocF_V1_Ventilation'}
Sentence_ddcf66e5-33c1-43c6-9c16-52be70d56c54,Sentence,"If an exhaust air terminal is located on a facade that is exposed to the prevailing wind, measures should be taken to minimise likely wind effects.",{'ID': '100_UK_DocF_V1_Ventilation'}
Sentence_8b1482fe-5e9d-4b44-9157-a8de35c65ba9,Sentence,"If an exposed facade is close to an area of sustained and loud noise (e.g. a main road), then a noise-attenuating background ventilator should be fitted.",{'ID': '86_UK_DocF_V1_Ventilation'}
Sentence_2be01bf1-2cd9-4982-8778-ba0afe835580,Sentence,"If fans and background ventilators are fitted in the same room, they should be at least 500mm apart.",{'ID': '88_UK_DocF_V1_Ventilation'}
Sentence_2a8898d7-8561-4f67-9979-1bbba8ad42e6,Sentence,"If insulating material is inserted into a cavity in a cavity wall, reasonable precautions shall be taken to prevent the subsequent permeation of any toxic fumes from that material into any part of the building occupied by people.",{'ID': '3_UK_DocD_ToxicSubstances'}
Sentence_c2e0629d-350b-45b8-9e9e-d58be1780f12,Sentence,"If the basement has no bedrooms, it should be treated as having one bedroom when calculating the ventilation required for the purposes of meeting the ventilation standards.",{'ID': '73_UK_DocF_V1_Ventilation'}
Sentence_8101fa0e-645c-4a83-a6ab-66c45e94bf67,Sentence,"If the dwelling already has mechanical ventilation, the centralised system could be extended into the additional room.",{'ID': '155_UK_DocF_V1_Ventilation'}
Sentence_12e545d1-64f4-45c9-a520-5b8a003eba0a,Sentence,"If the dwelling has more than one exposed facade, the area of background ventilators on each facade should be similar, to allow cross-ventilation.",{'ID': '85_UK_DocF_V1_Ventilation'}
Sentence_77f993c6-dff1-4f9a-8f66-73221d3cbaff,Sentence,"If the dwelling only has one habitable room, a minimum ventilation rate of 13l/s should be used.",{'ID': '43_UK_DocF_V1_Ventilation'}
Sentence_e7be7432-5505-47ad-b586-2a2e3f5a1a37,Sentence,"If the index terminal has to be set to a significantly closed position to achieve the required air flow rate, then the fan speed should be reduced and the terminals rebalanced.",{'ID': '203_UK_DocF_V1_Ventilation'}
Sentence_5fe7997a-7e99-485c-89b3-7912d7c8d44d,Sentence,"If the total flow rate cannot be achieved through all the terminals, then the fan speed should be increased.",{'ID': '199_UK_DocF_V1_Ventilation'}
Sentence_66b3628a-f0ee-4bc7-93c8-2ae0145a2e78,Sentence,"In a room with no openable window, an intermittent extract fan should be provided with controls which continue to operate the fan for at least 15 minutes after the room is vacated.",{'ID': '83_UK_DocF_V1_Ventilation'}
Sentence_d7737a4f-9594-475c-891f-a27d66fb7067,Sentence,Insulating materials which give off formaldehyde fumes (either when used or later in normal use) may be used to insulate the cavity in a cavity wall where there is a continuous barrier which will minimise as far as practicable the passage of fumes to the occupiable parts.,{'ID': '14_UK_DocD_ToxicSubstances'}
Sentence_458f98c0-ce87-48da-9c61-42a80d5dd672,Sentence,Intermittent extract fans should be fitted in all wet rooms.,{'ID': '82_UK_DocF_V1_Ventilation'}
Sentence_7f72632a-dc0a-4318-afd7-7090b42350fc,Sentence,Mechanical supply terminals should be located and directed to avoid draughts.,{'ID': '106_UK_DocF_V1_Ventilation'}
Sentence_1085a40e-a3d6-48e2-85ac-8247a26f04f2,Sentence,Mechanical ventilation systems must be commissioned in accordance with an approved procedure.,{'ID': '35_UK_DocF_V2_Ventilation'}
Sentence_8c7cf3d7-3ab9-4cb4-99bf-016cbbd4914d,Sentence,Mechanical ventilation systems must be commissioned to provide adequate ventilation.,{'ID': '180_UK_DocF_V1_Ventilation'}
Sentence_d3654276-d6c6-4f32-af90-2d1040cb536c,Sentence,Mechanical ventilation with heat recovery systems should be designed to avoid the moist air from the wet rooms recirculating to the habitable rooms.,{'ID': '107_UK_DocF_V1_Ventilation'}
Sentence_e46efdc3-02a8-4440-870d-a6cdc1b34430,Sentence,NOTE: Rooms that are designed to contain printers and photocopiers in substantial use (more than 30 minutes per hour) should not be designed to be occupied.,{'ID': '44_UK_DocF_V2_Ventilation'}
Sentence_8c79efc1-f3e8-4394-ae6a-0bf5432ebcc5,Sentence,NOTE: Ventilation through infiltration should be considered to be part of the ventilation provision of a dwelling.,{'ID': '131_UK_DocF_V1_Ventilation'}
Sentence_bc49524e-4bac-4d16-bc83-5a977019cfaa,Sentence,Other ventilation systems may be acceptable if they can be shown to meet an equal level of performance.,{'ID': '30_UK_DocF_V1_Ventilation'}
Sentence_07336e23-ffc0-4625-9dca-73c1eb5808c7,Sentence,Purge ventilation should be capable of extracting at least four air changes per hour per room directly to the outside.,{'ID': '47_UK_DocF_V1_Ventilation'}
Sentence_415aa97a-1b29-4d68-b1f1-e7d29a5ed7d6,Sentence,Rigid connectors and jubilee clips should be used for flexible ducting to ensure a good seal.,{'ID': '117_UK_DocF_V1_Ventilation'}
Sentence_86ce171d-4761-47f4-8492-4f4224636008,Sentence,Rigid ducts should be used wherever possible.,{'ID': '111_UK_DocF_V1_Ventilation'}
Sentence_3f7b1106-06a0-4c3f-a01d-e275421775ac,Sentence,That background ventilators allow fresh air into the home and should be left open.,{'ID': '228_UK_DocF_V1_Ventilation'}
Sentence_5f675f4f-74de-4d0f-ae92-c3500d2d952e,Sentence,The actual equivalent area and location of installed background ventilators should be recorded.,{'ID': '189_UK_DocF_V1_Ventilation'}
Sentence_78a7dc3d-5e1e-4858-8913-b319e30f2ff1,Sentence,The air extract rate should be 20 litres per second per machine during use.,{'ID': '46_UK_DocF_V2_Ventilation'}
Sentence_9ebe07e9-8381-451a-9ab8-701912478b30,Sentence,The air flow rate of all mechanical ventilation fans should be tested.,{'ID': '210_UK_DocF_V1_Ventilation'}
