:START_ID,:END_ID,:TYPE
measure_the_temperature_of_return_water,throttling_valves,PART_OF
Sentence_e8340500-38b6-461b-b00d-d3aa44ac1f0b,temperature,HAS_ENTITY
Sentence_e8340500-38b6-461b-b00d-d3aa44ac1f0b,water,HAS_ENTITY
Sentence_e8340500-38b6-461b-b00d-d3aa44ac1f0b,hot_water_system,HAS_ENTITY
Sentence_e8340500-38b6-461b-b00d-d3aa44ac1f0b,65_degrees_Celsius,HAS_ENTITY
temperature,water,LESS_EQUAL
water,hot_water_system,LESS_EQUAL
hot_water_system,65_degrees_Celsius,LESS_EQUAL
temperature,water,PART_OF
water,hot_water_system,PART_OF
hot_water_system,65_degrees_Celsius,PART_OF
Sentence_ec0cd536-6082-48ba-b9e7-8678c02d65a4,Waste_water,HAS_ENTITY
Sentence_ec0cd536-6082-48ba-b9e7-8678c02d65a4,conveyed_to_the_sewer_of_the_water_supply_plant_or_for_purification_property_specifically_or_to_a_cesspit,HAS_ENTITY
Waste_water,conveyed_to_the_sewer_of_the_water_supply_plant_or_for_purification_property_specifically_or_to_a_cesspit,NECESSITY
Sentence_f0c72b35-5a0a-4554-8713-96f6f73a67f1,cube,HAS_ENTITY
Sentence_f0c72b35-5a0a-4554-8713-96f6f73a67f1,edges,HAS_ENTITY
Sentence_f0c72b35-5a0a-4554-8713-96f6f73a67f1,50_millimetres,HAS_ENTITY
Sentence_f0c72b35-5a0a-4554-8713-96f6f73a67f1,pass_between_the_lower_edge_of_a_barriers_protective_part_and_the_landing_or_the_upper_surface_or_edge_of_a_step,HAS_ENTITY
cube,edges,LESS_EQUAL
edges,50_millimetres,LESS_EQUAL
50_millimetres,pass_between_the_lower_edge_of_a_barriers_protective_part_and_the_landing_or_the_upper_surface_or_edge_of_a_step,LESS_EQUAL
cube,edges,NECESSITY
edges,50_millimetres,NECESSITY
50_millimetres,pass_between_the_lower_edge_of_a_barriers_protective_part_and_the_landing_or_the_upper_surface_or_edge_of_a_step,NECESSITY
cube,edges,PART_OF
edges,50_millimetres,PART_OF
50_millimetres,pass_between_the_lower_edge_of_a_barriers_protective_part_and_the_landing_or_the_upper_surface_or_edge_of_a_step,PART_OF
Sentence_f2516477-0c54-4192-9a7a-7bf8755f57e9,water_meter,HAS_ENTITY
Sentence_f2516477-0c54-4192-9a7a-7bf8755f57e9,property,HAS_ENTITY
Sentence_f2516477-0c54-4192-9a7a-7bf8755f57e9,located_in_a_place_where_it_is_easy_to_install___read_and_service_and_where_it_can_not_freeze,HAS_ENTITY
water_meter,property,PART_OF
property,located_in_a_place_where_it_is_easy_to_install___read_and_service_and_where_it_can_not_freeze,PART_OF
water_meter,property,NECESSITY
property,located_in_a_place_where_it_is_easy_to_install___read_and_service_and_where_it_can_not_freeze,NECESSITY
Sentence_fb5d3054-4911-4049-ba09-1c3e80f9c07c,tread,HAS_ENTITY
Sentence_fb5d3054-4911-4049-ba09-1c3e80f9c07c,steps,HAS_ENTITY
Sentence_fb5d3054-4911-4049-ba09-1c3e80f9c07c,uncovered,HAS_ENTITY
Sentence_fb5d3054-4911-4049-ba09-1c3e80f9c07c,unheated,HAS_ENTITY
Sentence_fb5d3054-4911-4049-ba09-1c3e80f9c07c,outdoor,HAS_ENTITY
Sentence_fb5d3054-4911-4049-ba09-1c3e80f9c07c,staircases,HAS_ENTITY
Sentence_fb5d3054-4911-4049-ba09-1c3e80f9c07c,390_millimetres,HAS_ENTITY
Sentence_fb5d3054-4911-4049-ba09-1c3e80f9c07c,riser,HAS_ENTITY
Sentence_fb5d3054-4911-4049-ba09-1c3e80f9c07c,130_millimetres,HAS_ENTITY
tread,steps,SELECTION
steps,uncovered,SELECTION
uncovered,unheated,SELECTION
unheated,outdoor,SELECTION
outdoor,staircases,SELECTION
staircases,390_millimetres,SELECTION
390_millimetres,riser,SELECTION
riser,130_millimetres,SELECTION
tread,steps,PART_OF
steps,uncovered,PART_OF
uncovered,unheated,PART_OF
unheated,outdoor,PART_OF
outdoor,staircases,PART_OF
staircases,390_millimetres,PART_OF
390_millimetres,riser,PART_OF
riser,130_millimetres,PART_OF
tread,steps,NONE
steps,uncovered,NONE
uncovered,unheated,NONE
unheated,outdoor,NONE
outdoor,staircases,NONE
staircases,390_millimetres,NONE
390_millimetres,riser,NONE
riser,130_millimetres,NONE
tread,steps,LESS_EQUAL
steps,uncovered,LESS_EQUAL
uncovered,unheated,LESS_EQUAL
unheated,outdoor,LESS_EQUAL
outdoor,staircases,LESS_EQUAL
staircases,390_millimetres,LESS_EQUAL
390_millimetres,riser,LESS_EQUAL
riser,130_millimetres,LESS_EQUAL
tread,steps,GREATER_EQUAL
steps,uncovered,GREATER_EQUAL
uncovered,unheated,GREATER_EQUAL
unheated,outdoor,GREATER_EQUAL
outdoor,staircases,GREATER_EQUAL
staircases,390_millimetres,GREATER_EQUAL
390_millimetres,riser,GREATER_EQUAL
riser,130_millimetres,GREATER_EQUAL
Sentence_37f01a2c-b944-45a2-a7f4-140d8c03d7ac,After_rebating,HAS_ENTITY
Sentence_37f01a2c-b944-45a2-a7f4-140d8c03d7ac,frame_components,HAS_ENTITY
Sentence_37f01a2c-b944-45a2-a7f4-140d8c03d7ac,32mm,HAS_ENTITY
Sentence_37f01a2c-b944-45a2-a7f4-140d8c03d7ac,timber,HAS_ENTITY
After_rebating,frame_components,NONE
frame_components,32mm,NONE
32mm,timber,NONE
After_rebating,frame_components,SELECTION
frame_components,32mm,SELECTION
32mm,timber,SELECTION
After_rebating,frame_components,GREATER_EQUAL
frame_components,32mm,GREATER_EQUAL
32mm,timber,GREATER_EQUAL
After_rebating,frame_components,NECESSITY
frame_components,32mm,NECESSITY
32mm,timber,NECESSITY
Sentence_8aa4b706-1659-4e30-a4fe-e7f33efe3241,three,HAS_ENTITY
Sentence_8aa4b706-1659-4e30-a4fe-e7f33efe3241,parts,HAS_ENTITY
Sentence_8aa4b706-1659-4e30-a4fe-e7f33efe3241,compliance_checklist,HAS_ENTITY
Sentence_8aa4b706-1659-4e30-a4fe-e7f33efe3241,completed,HAS_ENTITY
three,parts,PART_OF
parts,compliance_checklist,PART_OF
compliance_checklist,completed,PART_OF
three,parts,EQUAL
parts,compliance_checklist,EQUAL
compliance_checklist,completed,EQUAL
three,parts,NECESSITY
parts,compliance_checklist,NECESSITY
compliance_checklist,completed,NECESSITY
Sentence_1603fe12-9df6-4ab9-acbe-44895cccb7ed,looped,HAS_ENTITY
Sentence_1603fe12-9df6-4ab9-acbe-44895cccb7ed,cords,HAS_ENTITY
Sentence_1603fe12-9df6-4ab9-acbe-44895cccb7ed,fitted_with_child_safety_devices,HAS_ENTITY
looped,cords,NECESSITY
cords,fitted_with_child_safety_devices,NECESSITY
looped,cords,SELECTION
cords,fitted_with_child_safety_devices,SELECTION
Sentence_ee0c8c7c-c65e-4403-92e6-628fd680f3bf,panel,HAS_ENTITY
Sentence_ee0c8c7c-c65e-4403-92e6-628fd680f3bf,doorset,HAS_ENTITY
Sentence_ee0c8c7c-c65e-4403-92e6-628fd680f3bf,15mm,HAS_ENTITY
Sentence_ee0c8c7c-c65e-4403-92e6-628fd680f3bf,thick,HAS_ENTITY
panel,doorset,NONE
doorset,15mm,NONE
15mm,thick,NONE
panel,doorset,GREATER_EQUAL
doorset,15mm,GREATER_EQUAL
15mm,thick,GREATER_EQUAL
panel,doorset,PART_OF
doorset,15mm,PART_OF
15mm,thick,PART_OF
Sentence_df24d65a-425f-4ddd-b3aa-0ae34be4b0c1,Beading,HAS_ENTITY
Sentence_df24d65a-425f-4ddd-b3aa-0ae34be4b0c1,mechanically_fixed,HAS_ENTITY
Sentence_df24d65a-425f-4ddd-b3aa-0ae34be4b0c1,glued_in_position,HAS_ENTITY
Beading,mechanically_fixed,NECESSITY
mechanically_fixed,glued_in_position,NECESSITY
Sentence_34a524ec-6994-426f-86af-78788fd34a80,Between_the_locking_points,HAS_ENTITY
Sentence_34a524ec-6994-426f-86af-78788fd34a80,mortice_lock,HAS_ENTITY
Sentence_34a524ec-6994-426f-86af-78788fd34a80,surface_mounted,HAS_ENTITY
Sentence_34a524ec-6994-426f-86af-78788fd34a80,rim_lock,HAS_ENTITY
Sentence_34a524ec-6994-426f-86af-78788fd34a80,distance,HAS_ENTITY
Sentence_34a524ec-6994-426f-86af-78788fd34a80,400_600mm,HAS_ENTITY
Between_the_locking_points,mortice_lock,NONE
mortice_lock,surface_mounted,NONE
surface_mounted,rim_lock,NONE
rim_lock,distance,NONE
distance,400_600mm,NONE
Between_the_locking_points,mortice_lock,SELECTION
mortice_lock,surface_mounted,SELECTION
surface_mounted,rim_lock,SELECTION
rim_lock,distance,SELECTION
distance,400_600mm,SELECTION
Between_the_locking_points,mortice_lock,PART_OF
mortice_lock,surface_mounted,PART_OF
surface_mounted,rim_lock,PART_OF
rim_lock,distance,PART_OF
distance,400_600mm,PART_OF
Between_the_locking_points,mortice_lock,EQUAL
mortice_lock,surface_mounted,EQUAL
surface_mounted,rim_lock,EQUAL
rim_lock,distance,EQUAL
distance,400_600mm,EQUAL
Sentence_70cd7164-bc50-4b16-95b0-432188db4ea5,Buildings,HAS_ENTITY
Sentence_70cd7164-bc50-4b16-95b0-432188db4ea5,located_near_to_significant_local_pollution_sources,HAS_ENTITY
Sentence_70cd7164-bc50-4b16-95b0-432188db4ea5,designed_to_minimise_the_intake_of_external_air_pollutants,HAS_ENTITY
Buildings,located_near_to_significant_local_pollution_sources,SELECTION
located_near_to_significant_local_pollution_sources,designed_to_minimise_the_intake_of_external_air_pollutants,SELECTION
Buildings,located_near_to_significant_local_pollution_sources,NECESSITY
located_near_to_significant_local_pollution_sources,designed_to_minimise_the_intake_of_external_air_pollutants,NECESSITY
Sentence_f6add908-4d45-4b3e-83a6-369f6c36c037,Door,HAS_ENTITY
Sentence_f6add908-4d45-4b3e-83a6-369f6c36c037,rails,HAS_ENTITY
Sentence_f6add908-4d45-4b3e-83a6-369f6c36c037,stiles,HAS_ENTITY
Sentence_f6add908-4d45-4b3e-83a6-369f6c36c037,muntins,HAS_ENTITY
Sentence_f6add908-4d45-4b3e-83a6-369f6c36c037,44mm,HAS_ENTITY
Sentence_f6add908-4d45-4b3e-83a6-369f6c36c037,thick,HAS_ENTITY
Door,rails,PART_OF
rails,stiles,PART_OF
stiles,muntins,PART_OF
muntins,44mm,PART_OF
44mm,thick,PART_OF
Door,rails,GREATER_EQUAL
rails,stiles,GREATER_EQUAL
stiles,muntins,GREATER_EQUAL
muntins,44mm,GREATER_EQUAL
44mm,thick,GREATER_EQUAL
Door,rails,NONE
rails,stiles,NONE
stiles,muntins,NONE
muntins,44mm,NONE
44mm,thick,NONE
Sentence_082c7ed9-3579-48c2-a0d2-076f1edd647c,two,HAS_ENTITY
Sentence_082c7ed9-3579-48c2-a0d2-076f1edd647c,sections,HAS_ENTITY
Sentence_082c7ed9-3579-48c2-a0d2-076f1edd647c,centrally_hinged,HAS_ENTITY
Sentence_082c7ed9-3579-48c2-a0d2-076f1edd647c,window,HAS_ENTITY
Sentence_082c7ed9-3579-48c2-a0d2-076f1edd647c,assessed_as_a_single_side___bottom_or_top_hung_window,HAS_ENTITY
two,sections,SELECTION
sections,centrally_hinged,SELECTION
centrally_hinged,window,SELECTION
window,assessed_as_a_single_side___bottom_or_top_hung_window,SELECTION
two,sections,PART_OF
sections,centrally_hinged,PART_OF
centrally_hinged,window,PART_OF
window,assessed_as_a_single_side___bottom_or_top_hung_window,PART_OF
two,sections,EQUAL
sections,centrally_hinged,EQUAL
centrally_hinged,window,EQUAL
window,assessed_as_a_single_side___bottom_or_top_hung_window,EQUAL
two,sections,NECESSITY
sections,centrally_hinged,NECESSITY
centrally_hinged,window,NECESSITY
window,assessed_as_a_single_side___bottom_or_top_hung_window,NECESSITY
Sentence_9dd51871-3235-4bbe-abdc-ab8d6dd3b1e6,shutters,HAS_ENTITY
Sentence_9dd51871-3235-4bbe-abdc-ab8d6dd3b1e6,used_in_the_day_and_the_windows_opened_only_when_it_is_cooler_outside,HAS_ENTITY
shutters,used_in_the_day_and_the_windows_opened_only_when_it_is_cooler_outside,NECESSITY
Sentence_f0df1ef0-731e-41b8-b971-36951b915009,Frames,HAS_ENTITY
Sentence_f0df1ef0-731e-41b8-b971-36951b915009,mechanically_fixed_to_the_structure_of_the_building_in_accordance_with_the_manufacturers_installation_instructions,HAS_ENTITY
Frames,mechanically_fixed_to_the_structure_of_the_building_in_accordance_with_the_manufacturers_installation_instructions,NECESSITY
Sentence_a7d2ac72-8a5b-4432-8449-001439d3ab93,Guarding,HAS_ENTITY
Sentence_a7d2ac72-8a5b-4432-8449-001439d3ab93,sized_to_prevent_the_passage_of_a_100mm_sphere,HAS_ENTITY
Guarding,sized_to_prevent_the_passage_of_a_100mm_sphere,NECESSITY
Sentence_b850a570-c0bd-4cf0-8b46-338ff5d8aa78,system_for_purge_ventilation,HAS_ENTITY
Sentence_b850a570-c0bd-4cf0-8b46-338ff5d8aa78,habitable_room,HAS_ENTITY
Sentence_b850a570-c0bd-4cf0-8b46-338ff5d8aa78,demonstrate_compliance_with_Part_F_of_the_Building_Regulations,HAS_ENTITY
system_for_purge_ventilation,habitable_room,SELECTION
habitable_room,demonstrate_compliance_with_Part_F_of_the_Building_Regulations,SELECTION
system_for_purge_ventilation,habitable_room,NECESSITY
habitable_room,demonstrate_compliance_with_Part_F_of_the_Building_Regulations,NECESSITY
system_for_purge_ventilation,habitable_room,NONE
habitable_room,demonstrate_compliance_with_Part_F_of_the_Building_Regulations,NONE
Sentence_d04d6702-5170-4b50-9bda-7367a24e9322,network_distribution_point,HAS_ENTITY
Sentence_d04d6702-5170-4b50-9bda-7367a24e9322,cabinet,HAS_ENTITY
Sentence_d04d6702-5170-4b50-9bda-7367a24e9322,box,HAS_ENTITY
Sentence_d04d6702-5170-4b50-9bda-7367a24e9322,mounted_on_a_wall,HAS_ENTITY
Sentence_d04d6702-5170-4b50-9bda-7367a24e9322,telegraph_pole,HAS_ENTITY
network_distribution_point,cabinet,NECESSITY
cabinet,box,NECESSITY
box,mounted_on_a_wall,NECESSITY
mounted_on_a_wall,telegraph_pole,NECESSITY
network_distribution_point,cabinet,NONE
cabinet,box,NONE
box,mounted_on_a_wall,NONE
mounted_on_a_wall,telegraph_pole,NONE
network_distribution_point,cabinet,SELECTION
cabinet,box,SELECTION
box,mounted_on_a_wall,SELECTION
mounted_on_a_wall,telegraph_pole,SELECTION
Sentence_ffbc85cb-4301-4bcb-9a56-7487c95cf16d,proportion,HAS_ENTITY
Sentence_ffbc85cb-4301-4bcb-9a56-7487c95cf16d,openings,HAS_ENTITY
Sentence_ffbc85cb-4301-4bcb-9a56-7487c95cf16d,opened_with_a_very_low_risk_of_occupants_falling_from_height,HAS_ENTITY
Sentence_ffbc85cb-4301-4bcb-9a56-7487c95cf16d,considered_to_form_part_of_the_overheating_mitigation_strategy,HAS_ENTITY
proportion,openings,PART_OF
openings,opened_with_a_very_low_risk_of_occupants_falling_from_height,PART_OF
opened_with_a_very_low_risk_of_occupants_falling_from_height,considered_to_form_part_of_the_overheating_mitigation_strategy,PART_OF
proportion,openings,NONE
openings,opened_with_a_very_low_risk_of_occupants_falling_from_height,NONE
opened_with_a_very_low_risk_of_occupants_falling_from_height,considered_to_form_part_of_the_overheating_mitigation_strategy,NONE
proportion,openings,NECESSITY
openings,opened_with_a_very_low_risk_of_occupants_falling_from_height,NECESSITY
opened_with_a_very_low_risk_of_occupants_falling_from_height,considered_to_form_part_of_the_overheating_mitigation_strategy,NECESSITY
proportion,openings,SELECTION
openings,opened_with_a_very_low_risk_of_occupants_falling_from_height,SELECTION
opened_with_a_very_low_risk_of_occupants_falling_from_height,considered_to_form_part_of_the_overheating_mitigation_strategy,SELECTION
Sentence_d713514a-9398-45a2-9584-efecff6ebcc5,resist_unauthorised_access,HAS_ENTITY
Sentence_d713514a-9398-45a2-9584-efecff6ebcc5,dwelling,HAS_ENTITY
Sentence_d713514a-9398-45a2-9584-efecff6ebcc5,part,HAS_ENTITY
Sentence_d713514a-9398-45a2-9584-efecff6ebcc5,building,HAS_ENTITY
Sentence_d713514a-9398-45a2-9584-efecff6ebcc5,access_can_be_gained_to_a_flat_within_the_building,HAS_ENTITY
resist_unauthorised_access,dwelling,NONE
dwelling,part,NONE
part,building,NONE
building,access_can_be_gained_to_a_flat_within_the_building,NONE
resist_unauthorised_access,dwelling,SELECTION
dwelling,part,SELECTION
part,building,SELECTION
building,access_can_be_gained_to_a_flat_within_the_building,SELECTION
resist_unauthorised_access,dwelling,NECESSITY
dwelling,part,NECESSITY
part,building,NECESSITY
building,access_can_be_gained_to_a_flat_within_the_building,NECESSITY
resist_unauthorised_access,dwelling,PART_OF
dwelling,part,PART_OF
part,building,PART_OF
building,access_can_be_gained_to_a_flat_within_the_building,PART_OF
Sentence_ffc11c58-ff7e-45f4-a5c7-da59404e5659,design,HAS_ENTITY
Sentence_ffc11c58-ff7e-45f4-a5c7-da59404e5659,installation,HAS_ENTITY
Sentence_ffc11c58-ff7e-45f4-a5c7-da59404e5659,electrical_installations,HAS_ENTITY
Sentence_ffc11c58-ff7e-45f4-a5c7-da59404e5659,protect_persons_operating___maintaining_or_altering_the_installations_from_fire_or_injury,HAS_ENTITY
design,installation,PART_OF
installation,electrical_installations,PART_OF
electrical_installations,protect_persons_operating___maintaining_or_altering_the_installations_from_fire_or_injury,PART_OF
design,installation,NECESSITY
installation,electrical_installations,NECESSITY
electrical_installations,protect_persons_operating___maintaining_or_altering_the_installations_from_fire_or_injury,NECESSITY
Sentence_aec934d9-6175-4624-9e8d-1ee6f71fb49d,Sufficient,HAS_ENTITY
Sentence_aec934d9-6175-4624-9e8d-1ee6f71fb49d,information,HAS_ENTITY
Sentence_aec934d9-6175-4624-9e8d-1ee6f71fb49d,about_the_overheating_mitigation_strategy_and_its_maintenance_requirements,HAS_ENTITY
Sentence_aec934d9-6175-4624-9e8d-1ee6f71fb49d,given_to_owners_so_that_it_can_be_used_effectively,HAS_ENTITY
Sufficient,information,SELECTION
information,about_the_overheating_mitigation_strategy_and_its_maintenance_requirements,SELECTION
about_the_overheating_mitigation_strategy_and_its_maintenance_requirements,given_to_owners_so_that_it_can_be_used_effectively,SELECTION
Sufficient,information,NONE
information,about_the_overheating_mitigation_strategy_and_its_maintenance_requirements,NONE
about_the_overheating_mitigation_strategy_and_its_maintenance_requirements,given_to_owners_so_that_it_can_be_used_effectively,NONE
Sufficient,information,NECESSITY
information,about_the_overheating_mitigation_strategy_and_its_maintenance_requirements,NECESSITY
about_the_overheating_mitigation_strategy_and_its_maintenance_requirements,given_to_owners_so_that_it_can_be_used_effectively,NECESSITY
Sentence_4c83069b-8c22-43ad-92a0-354ecd0e40a1,Sufficient,HAS_ENTITY
Sentence_4c83069b-8c22-43ad-92a0-354ecd0e40a1,information,HAS_ENTITY
Sentence_4c83069b-8c22-43ad-92a0-354ecd0e40a1,provided_to_ensure_that_people_can_operate___maintain_or_alter_an_electrical_installation_with_reasonable_safety,HAS_ENTITY
Sufficient,information,NONE
information,provided_to_ensure_that_people_can_operate___maintain_or_alter_an_electrical_installation_with_reasonable_safety,NONE
Sufficient,information,SELECTION
information,provided_to_ensure_that_people_can_operate___maintain_or_alter_an_electrical_installation_with_reasonable_safety,SELECTION
Sufficient,information,NECESSITY
information,provided_to_ensure_that_people_can_operate___maintain_or_alter_an_electrical_installation_with_reasonable_safety,NECESSITY
Sentence_5ca6b3d3-fd21-4cc1-8dd8-185268db6615,doorset,HAS_ENTITY
Sentence_5ca6b3d3-fd21-4cc1-8dd8-185268db6615,solid,HAS_ENTITY
Sentence_5ca6b3d3-fd21-4cc1-8dd8-185268db6615,laminated,HAS_ENTITY
Sentence_5ca6b3d3-fd21-4cc1-8dd8-185268db6615,timber,HAS_ENTITY
Sentence_5ca6b3d3-fd21-4cc1-8dd8-185268db6615,density,HAS_ENTITY
Sentence_5ca6b3d3-fd21-4cc1-8dd8-185268db6615,600kg_m3,HAS_ENTITY
doorset,solid,PART_OF
solid,laminated,PART_OF
laminated,timber,PART_OF
timber,density,PART_OF
density,600kg_m3,PART_OF
doorset,solid,GREATER_EQUAL
solid,laminated,GREATER_EQUAL
laminated,timber,GREATER_EQUAL
timber,density,GREATER_EQUAL
density,600kg_m3,GREATER_EQUAL
doorset,solid,SELECTION
solid,laminated,SELECTION
laminated,timber,SELECTION
timber,density,SELECTION
density,600kg_m3,SELECTION
doorset,solid,NONE
solid,laminated,NONE
laminated,timber,NONE
timber,density,NONE
density,600kg_m3,NONE
doorset,solid,NECESSITY
solid,laminated,NECESSITY
laminated,timber,NECESSITY
timber,density,NECESSITY
density,600kg_m3,NECESSITY
Sentence_92f99822-6896-4ade-abbe-7598f8225b9e,information,HAS_ENTITY
Sentence_92f99822-6896-4ade-abbe-7598f8225b9e,provided_in_a_clear_manner,HAS_ENTITY
Sentence_92f99822-6896-4ade-abbe-7598f8225b9e,for_a_non_technical_audience,HAS_ENTITY
information,provided_in_a_clear_manner,NECESSITY
provided_in_a_clear_manner,for_a_non_technical_audience,NECESSITY
information,provided_in_a_clear_manner,SELECTION
provided_in_a_clear_manner,for_a_non_technical_audience,SELECTION
Sentence_db734798-9e42-4fe1-900c-77d4e6131809,main_doors,HAS_ENTITY
Sentence_db734798-9e42-4fe1-900c-77d4e6131809,for_entering_a_dwelling,HAS_ENTITY
Sentence_db734798-9e42-4fe1-900c-77d4e6131809,front_door,HAS_ENTITY
Sentence_db734798-9e42-4fe1-900c-77d4e6131809,door_viewer,HAS_ENTITY
Sentence_db734798-9e42-4fe1-900c-77d4e6131809,other,HAS_ENTITY
Sentence_db734798-9e42-4fe1-900c-77d4e6131809,means,HAS_ENTITY
